human,human_voice,life,nature,song,others,sec,pred_voice,men,women,pred_gender
0.0,0.3,0.0,0.0,0.7,0.0,590.7,song,0.4,0.6,read_women
0.0,0.3,0.0,0.1,0.6,0.1,590.8,song,0.4,0.6,read_women
0.0,0.3,0.1,0.0,0.6,0.1,590.9,song,0.4,0.6,read_women
0.0,0.3,0.0,0.0,0.7,0.0,591.0,song,0.4,0.6,read_women
0.0,0.2,0.0,0.1,0.7,0.1,591.1,song,0.4,0.6,read_women
0.0,0.3,0.1,0.0,0.6,0.1,591.2,song,0.3,0.7,read_women
0.0,0.2,0.1,0.1,0.6,0.2,591.3,song,0.3,0.7,read_women
0.0,0.2,0.1,0.1,0.6,0.2,591.4,song,0.3,0.7,read_women
0.0,0.2,0.0,0.1,0.7,0.1,591.5,song,0.4,0.6,read_women
0.1,0.3,0.1,0.0,0.5,0.2,591.6,song,0.3,0.7,read_women
0.1,0.3,0.3,0.0,0.3,0.4,591.7,human_voice,0.5,0.5,read_men
0.1,0.3,0.3,0.0,0.3,0.4,591.8,human_voice,0.6,0.4,read_men
0.1,0.3,0.1,0.0,0.5,0.2,591.9,song,0.5,0.5,read_men
0.0,0.2,0.3,0.0,0.5,0.3,592.0,song,0.5,0.5,read_men
0.1,0.2,0.3,0.0,0.4,0.4,592.1,song,0.5,0.5,read_men
0.0,0.2,0.3,0.0,0.5,0.3,592.2,song,0.5,0.5,read_men
0.1,0.1,0.3,0.0,0.5,0.4,592.3,song,0.5,0.5,read_men
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,592.4,song,0.6,0.4,read_men
0.0,0.2,0.2,0.1,0.5,0.30000000000000004,592.5,song,0.5,0.5,read_men
0.0,0.3,0.3,0.0,0.4,0.3,592.6,song,0.4,0.6,read_women
0.1,0.2,0.1,0.1,0.5,0.30000000000000004,592.7,song,0.5,0.5,read_men
0.1,0.2,0.2,0.1,0.4,0.4,592.8,song,0.4,0.6,read_women
0.1,0.4,0.3,0.0,0.2,0.4,592.9,human_voice,0.4,0.6,read_women
0.1,0.3,0.1,0.0,0.5,0.2,593.0,song,0.3,0.7,read_women
0.0,0.3,0.3,0.0,0.4,0.3,593.1,song,0.4,0.6,read_women
0.0,0.2,0.2,0.0,0.6,0.2,593.2,song,0.4,0.6,read_women
0.0,0.2,0.2,0.0,0.6,0.2,593.3,song,0.4,0.6,read_women
0.1,0.2,0.4,0.0,0.3,0.5,593.4,life,0.4,0.6,read_women
0.1,0.2,0.4,0.0,0.3,0.5,593.5,life,0.5,0.5,read_men
0.1,0.2,0.4,0.0,0.3,0.5,593.6,life,0.3,0.7,read_women
0.0,0.3,0.2,0.1,0.4,0.30000000000000004,593.7,song,0.2,0.8,read_women
0.2,0.4,0.2,0.0,0.2,0.4,593.8,human_voice,0.3,0.7,read_women
0.2,0.4,0.0,0.0,0.4,0.2,593.9,human_voice,0.3,0.7,read_women
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,594.0,song,0.4,0.6,read_women
0.2,0.2,0.2,0.0,0.4,0.4,594.1,song,0.4,0.6,read_women
0.3,0.2,0.2,0.0,0.3,0.5,594.2,human,0.2,0.8,read_women
0.4,0.1,0.0,0.0,0.5,0.4,594.3,song,0.4,0.6,read_women
0.2,0.1,0.1,0.0,0.6,0.30000000000000004,594.4,song,0.4,0.6,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,594.5,song,0.5,0.5,read_men
0.4,0.1,0.0,0.0,0.5,0.4,594.6,song,0.4,0.6,read_women
0.2,0.1,0.2,0.0,0.5,0.4,594.7,song,0.4,0.6,read_women
0.2,0.3,0.2,0.0,0.3,0.4,594.8,human_voice,0.3,0.7,read_women
0.2,0.3,0.2,0.0,0.3,0.4,594.9,human_voice,0.4,0.6,read_women
0.3,0.2,0.2,0.0,0.3,0.5,595.0,human,0.4,0.6,read_women
0.2,0.2,0.3,0.0,0.3,0.5,595.1,life,0.4,0.6,read_women
0.2,0.1,0.3,0.1,0.3,0.6,595.2,life,0.4,0.6,read_women
0.2,0.2,0.2,0.0,0.4,0.4,595.3,song,0.5,0.5,read_men
0.2,0.2,0.2,0.1,0.3,0.5,595.4,song,0.5,0.5,read_men
0.2,0.2,0.2,0.1,0.3,0.5,595.5,song,0.5,0.5,read_men
0.3,0.1,0.2,0.1,0.3,0.6,595.6,human,0.5,0.5,read_men
0.1,0.2,0.3,0.1,0.3,0.5,595.7,life,0.5,0.5,read_men
0.1,0.1,0.3,0.1,0.4,0.5,595.8,song,0.5,0.5,read_men
0.2,0.0,0.3,0.1,0.4,0.6,595.9,song,0.5,0.5,read_men
0.1,0.1,0.3,0.1,0.4,0.5,596.0,song,0.5,0.5,read_men
0.0,0.3,0.2,0.0,0.5,0.2,596.1,song,0.5,0.5,read_men
0.1,0.3,0.2,0.0,0.4,0.30000000000000004,596.2,song,0.5,0.5,read_men
0.3,0.2,0.1,0.0,0.4,0.4,596.3,song,0.5,0.5,read_men
0.4,0.2,0.0,0.0,0.4,0.4,596.4,human,0.5,0.5,read_men
0.5,0.0,0.1,0.1,0.3,0.7,596.5,human,0.5,0.5,read_men
0.4,0.0,0.1,0.1,0.4,0.6,596.6,human,0.6,0.4,read_men
0.4,0.1,0.3,0.1,0.1,0.7999999999999999,596.7,human,0.5,0.5,read_men
0.5,0.0,0.2,0.1,0.2,0.7999999999999999,596.8,human,0.5,0.5,read_men
0.4,0.1,0.3,0.0,0.2,0.7,596.9,human,0.5,0.5,read_men
0.4,0.1,0.3,0.0,0.2,0.7,597.0,human,0.5,0.5,read_men
0.3,0.1,0.3,0.0,0.3,0.6,597.1,human,0.5,0.5,read_men
0.5,0.1,0.2,0.0,0.2,0.7,597.2,human,0.5,0.5,read_men
0.4,0.1,0.3,0.0,0.2,0.7,597.3,human,0.5,0.5,read_men
0.5,0.1,0.2,0.0,0.2,0.7,597.4,human,0.4,0.6,read_women
0.5,0.3,0.1,0.0,0.1,0.6,597.5,human,0.4,0.6,read_women
0.3,0.3,0.2,0.0,0.2,0.5,597.6,human,0.5,0.5,read_men
0.4,0.2,0.2,0.1,0.1,0.7000000000000001,597.7,human,0.5,0.5,read_men
0.4,0.1,0.2,0.1,0.2,0.7000000000000001,597.8,human,0.6,0.4,read_men
0.4,0.1,0.2,0.1,0.2,0.7000000000000001,597.9,human,0.5,0.5,read_men
0.3,0.1,0.3,0.1,0.2,0.7,598.0,human,0.7,0.3,read_men
0.3,0.1,0.3,0.1,0.2,0.7,598.1,human,0.7,0.3,read_men
0.3,0.1,0.3,0.1,0.2,0.7,598.2,human,0.7,0.3,read_men
0.3,0.2,0.3,0.1,0.1,0.7,598.3,human,0.7,0.3,read_men
0.3,0.1,0.3,0.1,0.2,0.7,598.4,human,0.6,0.4,read_men
0.2,0.2,0.3,0.1,0.2,0.6,598.5,life,0.7,0.3,read_men
0.2,0.1,0.3,0.1,0.3,0.6,598.6,life,0.7,0.3,read_men
0.1,0.3,0.3,0.1,0.2,0.5,598.7,human_voice,0.5,0.5,read_men
0.2,0.1,0.3,0.1,0.3,0.6,598.8,life,0.4,0.6,read_women
0.2,0.1,0.3,0.1,0.3,0.6,598.9,life,0.5,0.5,read_men
0.2,0.1,0.3,0.1,0.3,0.6,599.0,life,0.5,0.5,read_men
0.2,0.1,0.3,0.1,0.3,0.6,599.1,life,0.5,0.5,read_men
0.2,0.1,0.3,0.1,0.3,0.6,599.2,life,0.6,0.4,read_men
0.2,0.1,0.3,0.1,0.3,0.6,599.3,life,0.8,0.2,read_men
0.2,0.0,0.4,0.1,0.3,0.7000000000000001,599.4,life,0.6,0.4,read_men
0.2,0.0,0.4,0.1,0.3,0.7000000000000001,599.5,life,0.7,0.3,read_men
0.2,0.0,0.4,0.1,0.3,0.7000000000000001,599.6,life,0.8,0.2,read_men
0.2,0.0,0.4,0.1,0.3,0.7000000000000001,599.7,life,0.8,0.2,read_men
0.2,0.0,0.4,0.1,0.3,0.7000000000000001,599.8,life,0.7,0.3,read_men
0.2,0.0,0.3,0.1,0.4,0.6,599.9,song,0.7,0.3,read_men
0.2,0.0,0.3,0.1,0.4,0.6,600.0,song,0.6,0.4,read_men
0.2,0.0,0.4,0.1,0.3,0.7000000000000001,600.1,life,0.6,0.4,read_men
0.2,0.0,0.3,0.1,0.4,0.6,600.2,song,0.7,0.3,read_men
0.1,0.0,0.3,0.1,0.5,0.5,600.3,song,0.7,0.3,read_men
0.1,0.0,0.3,0.1,0.5,0.5,600.4,song,0.7,0.3,read_men
0.1,0.1,0.2,0.1,0.5,0.4,600.5,song,0.7,0.3,read_men
0.1,0.1,0.2,0.1,0.5,0.4,600.6,song,0.7,0.3,read_men
0.1,0.0,0.2,0.1,0.6,0.4,600.7,song,0.7,0.3,read_men
0.1,0.0,0.2,0.1,0.6,0.4,600.8,song,0.7,0.3,read_men
0.1,0.0,0.2,0.1,0.6,0.4,600.9,song,0.7,0.3,read_men
0.1,0.1,0.2,0.1,0.5,0.4,601.0,song,0.6,0.4,read_men
0.1,0.2,0.1,0.2,0.4,0.4,601.1,song,0.6,0.4,read_men
0.2,0.2,0.3,0.1,0.2,0.6,601.2,life,0.5,0.5,read_men
0.1,0.2,0.2,0.2,0.3,0.5,601.3,song,0.5,0.5,read_men
0.1,0.3,0.2,0.1,0.3,0.4,601.4,human_voice,0.6,0.4,read_men
0.1,0.2,0.2,0.2,0.3,0.5,601.5,song,0.5,0.5,read_men
0.1,0.3,0.2,0.2,0.2,0.5,601.6,human_voice,0.5,0.5,read_men
0.1,0.3,0.3,0.1,0.2,0.5,601.7,human_voice,0.4,0.6,read_women
0.1,0.3,0.2,0.2,0.2,0.5,601.8,human_voice,0.5,0.5,read_men
0.1,0.3,0.3,0.1,0.2,0.5,601.9,human_voice,0.4,0.6,read_women
0.2,0.2,0.2,0.1,0.3,0.5,602.0,song,0.4,0.6,read_women
0.2,0.2,0.2,0.1,0.3,0.5,602.1,song,0.3,0.7,read_women
0.2,0.1,0.3,0.0,0.4,0.5,602.2,song,0.3,0.7,read_women
0.3,0.2,0.2,0.0,0.3,0.5,602.3,human,0.3,0.7,read_women
0.3,0.1,0.2,0.0,0.4,0.5,602.4,song,0.3,0.7,read_women
0.2,0.2,0.2,0.0,0.4,0.4,602.5,song,0.3,0.7,read_women
0.2,0.2,0.2,0.0,0.4,0.4,602.6,song,0.3,0.7,read_women
0.3,0.1,0.1,0.1,0.4,0.5,602.7,song,0.3,0.7,read_women
0.2,0.2,0.1,0.1,0.4,0.4,602.8,song,0.5,0.5,read_men
0.2,0.3,0.2,0.0,0.3,0.4,602.9,human_voice,0.5,0.5,read_men
0.3,0.3,0.0,0.0,0.4,0.3,603.0,song,0.6,0.4,read_men
0.3,0.2,0.2,0.0,0.3,0.5,603.1,human,0.6,0.4,read_men
0.2,0.2,0.2,0.0,0.4,0.4,603.2,song,0.6,0.4,read_men
0.3,0.3,0.0,0.0,0.4,0.3,603.3,song,0.7,0.3,read_men
0.3,0.2,0.2,0.0,0.3,0.5,603.4,human,0.6,0.4,read_men
0.3,0.2,0.1,0.0,0.4,0.4,603.5,song,0.6,0.4,read_men
0.2,0.2,0.3,0.0,0.3,0.5,603.6,life,0.6,0.4,read_men
0.3,0.1,0.2,0.0,0.4,0.5,603.7,song,0.7,0.3,read_men
0.3,0.1,0.1,0.0,0.5,0.4,603.8,song,0.6,0.4,read_men
0.3,0.1,0.0,0.0,0.6,0.3,603.9,song,0.6,0.4,read_men
0.3,0.1,0.0,0.0,0.6,0.3,604.0,song,0.7,0.3,read_men
0.3,0.1,0.0,0.0,0.6,0.3,604.1,song,0.7,0.3,read_men
0.4,0.0,0.0,0.0,0.6,0.4,604.2,song,0.6,0.4,read_men
0.3,0.0,0.2,0.0,0.5,0.5,604.3,song,0.8,0.2,read_men
0.2,0.1,0.2,0.0,0.5,0.4,604.4,song,0.7,0.3,read_men
0.3,0.3,0.0,0.0,0.4,0.3,604.5,song,0.8,0.2,read_men
0.2,0.2,0.0,0.0,0.6,0.2,604.6,song,0.6,0.4,read_men
0.3,0.1,0.0,0.0,0.6,0.3,604.7,song,0.5,0.5,read_men
0.3,0.1,0.0,0.0,0.6,0.3,604.8,song,0.5,0.5,read_men
0.3,0.0,0.1,0.0,0.6,0.4,604.9,song,0.5,0.5,read_men
0.2,0.1,0.0,0.0,0.7,0.2,605.0,song,0.4,0.6,read_women
0.2,0.1,0.0,0.0,0.7,0.2,605.1,song,0.5,0.5,read_men
0.2,0.1,0.0,0.0,0.7,0.2,605.2,song,0.5,0.5,read_men
0.3,0.0,0.1,0.0,0.6,0.4,605.3,song,0.6,0.4,read_men
0.2,0.2,0.0,0.0,0.6,0.2,605.4,song,0.5,0.5,read_men
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,605.5,song,0.6,0.4,read_men
0.1,0.3,0.1,0.0,0.5,0.2,605.6,song,0.6,0.4,read_men
0.1,0.4,0.0,0.0,0.5,0.1,605.7,song,0.6,0.4,read_men
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,605.8,song,0.6,0.4,read_men
0.2,0.3,0.0,0.1,0.4,0.30000000000000004,605.9,song,0.6,0.4,read_men
0.1,0.3,0.1,0.1,0.4,0.30000000000000004,606.0,song,0.5,0.5,read_men
0.1,0.1,0.2,0.1,0.5,0.4,606.1,song,0.5,0.5,read_men
0.0,0.3,0.2,0.1,0.4,0.30000000000000004,606.2,song,0.5,0.5,read_men
0.0,0.4,0.1,0.1,0.4,0.2,606.3,human_voice,0.4,0.6,read_women
0.0,0.3,0.2,0.1,0.4,0.30000000000000004,606.4,song,0.5,0.5,read_men
0.1,0.3,0.1,0.0,0.5,0.2,606.5,song,0.4,0.6,read_women
0.1,0.2,0.1,0.0,0.6,0.2,606.6,song,0.4,0.6,read_women
0.2,0.3,0.0,0.0,0.5,0.2,606.7,song,0.4,0.6,read_women
0.2,0.2,0.2,0.0,0.4,0.4,606.8,song,0.4,0.6,read_women
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,606.9,song,0.4,0.6,read_women
0.1,0.4,0.1,0.0,0.4,0.2,607.0,human_voice,0.4,0.6,read_women
0.1,0.3,0.1,0.0,0.5,0.2,607.1,song,0.3,0.7,read_women
0.1,0.3,0.0,0.0,0.6,0.1,607.2,song,0.2,0.8,read_women
0.1,0.3,0.0,0.0,0.6,0.1,607.3,song,0.3,0.7,read_women
0.1,0.2,0.0,0.0,0.7,0.1,607.4,song,0.2,0.8,read_women
0.2,0.2,0.0,0.0,0.6,0.2,607.5,song,0.2,0.8,read_women
0.2,0.2,0.0,0.0,0.6,0.2,607.6,song,0.3,0.7,read_women
0.2,0.1,0.0,0.0,0.7,0.2,607.7,song,0.3,0.7,read_women
0.2,0.1,0.0,0.0,0.7,0.2,607.8,song,0.4,0.6,read_women
0.2,0.1,0.0,0.0,0.7,0.2,607.9,song,0.4,0.6,read_women
0.2,0.1,0.0,0.0,0.7,0.2,608.0,song,0.4,0.6,read_women
0.2,0.1,0.0,0.0,0.7,0.2,608.1,song,0.4,0.6,read_women
0.3,0.1,0.0,0.0,0.6,0.3,608.2,song,0.4,0.6,read_women
0.3,0.4,0.0,0.0,0.3,0.3,608.3,human_voice,0.3,0.7,read_women
0.3,0.2,0.0,0.0,0.5,0.3,608.4,song,0.4,0.6,read_women
0.1,0.5,0.0,0.0,0.4,0.1,608.5,human_voice,0.4,0.6,read_women
0.3,0.3,0.0,0.0,0.4,0.3,608.6,song,0.4,0.6,read_women
0.4,0.2,0.0,0.0,0.4,0.4,608.7,human,0.4,0.6,read_women
0.3,0.2,0.0,0.0,0.5,0.3,608.8,song,0.5,0.5,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,608.9,song,0.5,0.5,read_men
0.3,0.4,0.1,0.0,0.2,0.4,609.0,human_voice,0.4,0.6,read_women
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,609.1,song,0.5,0.5,read_men
0.1,0.3,0.1,0.0,0.5,0.2,609.2,song,0.7,0.3,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,609.3,song,0.6,0.4,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,609.4,song,0.5,0.5,read_men
0.3,0.2,0.0,0.0,0.5,0.3,609.5,song,0.4,0.6,read_women
0.3,0.2,0.0,0.0,0.5,0.3,609.6,song,0.5,0.5,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,609.7,song,0.5,0.5,read_men
0.3,0.2,0.0,0.0,0.5,0.3,609.8,song,0.5,0.5,read_men
0.1,0.3,0.2,0.0,0.4,0.30000000000000004,609.9,song,0.5,0.5,read_men
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,610.0,song,0.5,0.5,read_men
0.1,0.2,0.1,0.0,0.6,0.2,610.1,song,0.4,0.6,read_women
0.1,0.3,0.2,0.0,0.4,0.30000000000000004,610.2,song,0.4,0.6,read_women
0.1,0.1,0.1,0.0,0.7,0.2,610.3,song,0.4,0.6,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,610.4,song,0.5,0.5,read_men
0.2,0.4,0.0,0.0,0.4,0.2,610.5,human_voice,0.3,0.7,read_women
0.2,0.3,0.0,0.0,0.5,0.2,610.6,song,0.4,0.6,read_women
0.2,0.3,0.0,0.0,0.5,0.2,610.7,song,0.3,0.7,read_women
0.2,0.2,0.0,0.0,0.6,0.2,610.8,song,0.3,0.7,read_women
0.2,0.1,0.0,0.0,0.7,0.2,610.9,song,0.5,0.5,read_men
0.1,0.3,0.0,0.0,0.6,0.1,611.0,song,0.4,0.6,read_women
0.1,0.2,0.1,0.0,0.6,0.2,611.1,song,0.3,0.7,read_women
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,611.2,song,0.5,0.5,read_men
0.1,0.2,0.2,0.0,0.5,0.30000000000000004,611.3,song,0.5,0.5,read_men
0.2,0.0,0.1,0.0,0.7,0.30000000000000004,611.4,song,0.5,0.5,read_men
0.2,0.0,0.1,0.0,0.7,0.30000000000000004,611.5,song,0.4,0.6,read_women
0.2,0.2,0.1,0.0,0.5,0.30000000000000004,611.6,song,0.5,0.5,read_men
0.3,0.4,0.1,0.0,0.2,0.4,611.7,human_voice,0.5,0.5,read_men
0.4,0.3,0.1,0.0,0.2,0.5,611.8,human,0.5,0.5,read_men
0.4,0.4,0.0,0.0,0.2,0.4,611.9,human,0.5,0.5,read_men
0.4,0.4,0.0,0.0,0.2,0.4,612.0,human,0.5,0.5,read_men
0.4,0.3,0.0,0.0,0.3,0.4,612.1,human,0.4,0.6,read_women
0.2,0.2,0.1,0.1,0.4,0.4,612.2,song,0.4,0.6,read_women
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,612.3,song,0.4,0.6,read_women
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,612.4,human_voice,0.4,0.6,read_women
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,612.5,human_voice,0.5,0.5,read_men
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,612.6,human_voice,0.5,0.5,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,612.7,song,0.4,0.6,read_women
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,612.8,song,0.5,0.5,read_men
0.2,0.2,0.1,0.1,0.4,0.4,612.9,song,0.5,0.5,read_men
0.2,0.2,0.1,0.1,0.4,0.4,613.0,song,0.5,0.5,read_men
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,613.1,song,0.5,0.5,read_men
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,613.2,human_voice,0.5,0.5,read_men
0.3,0.4,0.1,0.0,0.2,0.4,613.3,human_voice,0.4,0.6,read_women
0.4,0.1,0.1,0.0,0.4,0.5,613.4,human,0.4,0.6,read_women
0.4,0.2,0.1,0.0,0.3,0.5,613.5,human,0.4,0.6,read_women
0.4,0.2,0.1,0.0,0.3,0.5,613.6,human,0.4,0.6,read_women
0.3,0.3,0.1,0.0,0.3,0.4,613.7,human,0.4,0.6,read_women
